"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Croatia","HRV","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8035864494.91473","8822273747.74576","10535824432.6851","9226187669.91969","8538605396.74058","8619906495.76573","9838398369.59779","12261010963.3243","16079045488.4415","18927464660.3583","20657399314.1935","23438774461.085","27828843106.1807","32780255422.6637","23987458083.0949","22644779919.9709","25481577125.3205","23291455139.0527","24725586776.28","25179012560.4537","22863391802.6333","24000734645.9007","27332950874.1206","31315973881.1913","31237599093.9977","",
"Haiti","HTI","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","848904800","753772600","1068364600","1024557088.50544","563516991.667757","711986181.953826","535668262.774515","807821954.521593","840148096.437209","882865727.745972","991316375.931761","1233633424.70026","1321159550.28693","1299797306.65447","1250023079.50798","1416822808.77824","1556942662.96062","1850861892.05828","2141664615.93395","2291857175.70682","2893881348.22535","2803367541.32612","4288035604.42178","4432974849.90109","4194505774.66076","4419888093.5321","4628023610.71894","4409818543.52916","4194159640.89908","4749752433.76651","5647737382.94041","4883278332.36605","",
"Hungary","HUN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10284718892.0854","10777434563.0935","12185639691.2139","13407336201.7547","18197113032.7156","19321118635.3848","22202750480.2205","26545060043.8336","28650079402.6291","33311976928.1364","35565157293.0756","40689167477.4968","51414090617.8906","66132413100.5426","73381704307.7424","86681310898.807","108340102534.611","124800523840.981","92014008975.9056","100258239190.808","113548551391.41","101943777140.213","106421784125.707","113953487005.682","99613671878.4961","99970615816.3327","113002140167.618","127198486371.795","128214336337.989","",
"IBRD only","IBD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","36177634554.2176","34712950270.8736","35248723873.8721","39180405971.9095","41096734861.2788","43261023478.4425","46824782600.8014","48664097577.1979","51986967113.0994","56395572912.1451","63557345023.7156","71229268040.5966","80588065987.9956","112262381391.824","185931597407.821","215972187854.725","223825280345.746","260093004861.63","276297240841.693","338830865536.719","455126544448.37","510529438096.607","485160697702.296","444929395285.644","438058566630.446","446639005215.755","431906528216.339","460590909537.148","556598182152.059","606047428762.29","655861797216.984","666559105026.509","915087785855.192","900061687663.064","952388973730.993","1118982024830.6","1201114066790.65","1294088732635.53","1220393150789.42","1208644019416.18","1421102218673.98","1435193277871.85","1530934768736.66","1822934004436.89","2358331929654.34","2814291660082.88","3296915662373.18","4063496872343.83","4991544347472.65","4141182639498.96","5276724524585.84","6456655581708.23","6823404933465.62","7104161950369.33","7193027041180.85","6269720411772.18","6112141502573.73","6953448678866.83","7765365544006.78","7618738809947.6","",
"IDA & IBRD total","IBT","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","42470821857.9517","41957314047.7127","42568125509.2778","47268889782.9049","50129175332.3611","53540965847.8615","57207832745.5229","59536876988.1332","63022968402.4208","68455498616.2889","77318880169.6527","85725262846.23","95411095320.5067","130853086802.124","213698000953.07","252713066393.535","265280176157.032","304124190406.037","327644673259.444","398851718609.334","530979406949.853","592542897242.293","553693637556.44","502383371644.038","492245574206.968","501944802986.61","486689659373.377","522281260911.811","619170044466.009","670830026469.288","725627949185.057","739179692518.16","993650645308.348","977098349725.975","1029565284949.4","1212736758626.17","1305826333214.29","1404636211367.83","1326636763278.25","1311274177437.4","1529282259938.99","1553351975400.7","1654544998401.88","1970153530455.27","2523593925036.53","3020065548262.6","3547036820817.62","4374690935252.25","5365937289633.45","4482411071246.32","5682651109631.84","6947531028549.83","7328131570258.42","7650286869668.4","7749034020230.91","6793467588411.37","6613833841694.8","7499614025206.23","8397077336803.42","8241884084666.42","",
"IDA total","IDA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","6506843276.33007","7265718682.75856","7347210215.25313","8122586722.23757","9031225643.21396","10215828666.4487","10367751095.2119","10850758734.8407","11046112926.3835","12065781530.9442","13758256312.2486","14532235375.1228","14931983848.7957","18832336679.0657","28298603177.2206","37163137260.6093","41633530402.1106","44517014264.6772","51547771740.1668","60441668336.0519","76701420303.1813","83101868354.3928","69902125534.4719","58901741057.7176","55697142839.7081","56843392879.8606","56221944674.281","63107823056.1767","64713121654.9224","67285021575.8047","72398229769.1167","75574111508.1112","79696223621.8907","78113925364.6596","77667042930.2667","94689074126.2262","106334363148.27","111950270982.594","107773307527.458","103876138430.279","108348113875.091","119199688211.534","124482863945.568","148261429506.404","164435833112.816","205754307924.01","251132935518.826","312761070112.37","375041904262.469","346257453882.487","408515088562.02","492728283032.425","505236174686.704","548804164413.717","559012670569.514","529309150561.344","506369370506.124","549062487778.503","637304721980.487","629743565218.868","",
"IDA blend","IDB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","2231775929.03445","2364415945.44703","2333655221.45244","2549626621.49208","2920180171.56403","3368466897.57239","3217620205.99498","3508566527.43681","3440477254.14292","3781383732.79384","4673842477.13095","4909741531.13474","4846820598.15758","6343852703.2989","9798018259.59091","14550351238.0533","17221064636.4","17575162486.4095","20157152608.3537","22672616225.1912","30370640363.1779","36249371795.5961","29432413751.1115","21564494020.5232","19867998276.3041","20421790673.0707","19594282650.1107","21438677843.6103","22214083824.784","24629291592.4389","25972117176.3027","27951687886.8021","30341584049.6305","27837890707.5223","27598469811.9961","35085988198.1941","41583667436.7582","46375615523.6941","40444307437.5879","34868582580.0852","36556749147.9686","45003820460.4547","44819584633.8213","57656661906.4942","53299518091.1341","69834636513.5555","93795327601.6774","120526264200.923","142136152697.536","132521560223.207","152229895018.552","196003077644.156","174135690552.626","184293953410.731","191056948234.796","164809010735.018","152973658277.244","168691433271.926","210649688969.358","","",
"Indonesia","IDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","955991035.87029","1102291012.28399","1236196319.0184","1449315068.49315","1553301761.83894","2078072289.15663","3170120481.92771","5526987951.80723","6693975903.61446","7764096385.54217","9198072289.15663","10727293588.8438","12125156533.2431","16076492698.4434","21847220125.757","23709141551.7909","23354265855.6749","19342945136.534","17860217890.5372","16401727045.0983","17006296447.4817","18725515165.41","21718472101.1905","27157275252.8765","30891188671.1508","34720875699.535","37555937063.1049","44869883142.4274","55882279823.789","60116979037.698","60700151259.0363","41249712041.6119","38402067922.3448","50264686469.7912","49355195402.1429","51638437160.6839","54323622341.4892","70744690513.6428","85533800863.5511","93411753739.2281","109755093425.227","146706628549.322","115216544854.096","169158028224.496","212996886068.274","229362101573.161","225519356299.674","217485215697.145","178863652800.161","170835000855.915","194777318889.991","229602658604.784","211480972417.496","",
"IDA only","IDX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42345683859.9043","42004902353.3495","45895407776.1904","46885196543.9742","48431535811.3012","49678330418.9671","49483633756.8452","58804649227.3247","63737109059.5136","64368446634.3133","66874385185.4094","69261207417.0187","72024477268.0134","73589648455.9046","79422959967.5125","89641988096.5901","111753225990.745","136353707569.124","156947055015.354","191380885655.636","232350548530.092","213006890552.813","256003435842.683","295427023558.162","332190503040.695","366119503152.232","369347010715.377","367035624634.235","356241120984.656","383136870315.598","427548226404.662","426302110748.847","",
"Isle of Man","IMN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","2530502530.50253","2337302337.30234","2543102543.10254","2860202860.20286","3210903210.90321","3103737925.2415","3060000000","2981333333.33333","2624000000","2356000000","2421333333.33333","2695656847.98968","2650505782.21613","4039170799.94913","5992025678.31887","6545404118.61234","6280836400.65784","7611094890.51095","9045599668.54329","12498142736.863","17225826069.329","16584540954.5994","16343487427.6871","17140058765.9158","16391291180.1326","17776651903.182","17486411449.5757","19477194741.1034","22111392789.7933","24133378144.8051","27132072318.021","22941358805.152","27639684528.9706","27419390836.078","33349576561.3405","43318430945.9629","45357287723.0936","49607490116.6092","53431584653.2041","61314619861.4489","65124164122.0956","65218394082.2249","78498577658.6009","95071650073.4454","139310020965.107","183736131690.217","229955027127.372","302803704356.854","350927085507.549","347177602084.154","449974320818.573","566667153574.074","571306638044.004","527555481498.928","529239679343.382","465097474655.75","480169284856.471","582017723566.675","639013264039.195","614031738088.427","",
"Not classified","INX","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","1817050841.05084","2033167880.41395","2318301140.83399","3083459386.45572","4151308967.04106","4251090069.68641","4710653693.74469","6049698722.35197","8058103141.045","11135980980.0129","12600905162.6477","11905907466.092","10937756874.5808","10545460017.6177","11057699846.3377","11426997001.749","13790559559.1352","16385098431.6479","18745180323.9352","21007093202.3663","24812176110.4598","25321116744.8346","28596732681.2274","27904819630.1896","33418614016.49","43269876641.4141","48476636088.7097","53976717168.0993","66249969608.6128","72574459940.3367","80531910816.2889","86982500044.7427","93775164502.1645","107935394356.659","128267312515.52","145394849023.753","164680379500.69","195720899124.008","207682376299.985","188490766323.979","191941883351.537","201767780344.675","195811164736.994","202421947676.548","237703278468.229","271595044488.037","316228857664.144","332157985748.235","341288087140.286","436973743465.96","",
