"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"IDA blend","IDB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1351900835.18068","1388935731.14695","1488436340.57937","1731204733.34333","1917389628.80213","2101556572.2868","2232588883.08008","2209302634.30012","2376740016.95291","2779195275.35687","3483795938.22544","3551253708.63295","4031491469.43393","6384059114.40586","12421253761.6609","10914567758.7597","13036771942.2712","16468841083.8138","15107124166.7874","21658009131.8306","32819096770.1907","27994665647.0538","22683401532.0002","17980171690.5842","18066011969.2374","18267071673.7757","16368959115.7798","21404120036.401","21489473588.8146","28594288463.4969","29699017086.1254","32626279384.4535","33116497070.5747","26789537249.6625","27321990641.93","36617236821.2812","40216318305.0089","43449900891.7413","35841592763.306","37675500447.1075","52109998365.9149","47981179024.9343","49458763539.5661","60609415598.4187","65902822729.4061","81109840110.122","121509436391.14","116166553585.459","154815813508.945","115014503916.105","167040160149.753","220347859461.497","233136292433.572","182108523035.686","193374532378.228","128889879747.887","107953960872.927","124580623079.993","147962651510.226","","",
"Indonesia","IDN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","497382748.732514","769173673.299209","751533742.331288","1175342465.75342","1345889842.73232","1816385542.16867","3263373493.9759","7482168674.6988","6868915662.6506","8264096385.54217","10760963855.4217","11251894892.7774","15453888931.6105","22088390908.4785","23629067635.2529","20176590282.7474","22488286937.0563","23177770004.1644","20279854572.5697","16387068862.1352","18661070326.1201","21110162562.0037","24640067882.5837","28982531189.7617","33063806609.367","38801726176.401","42274397859.4989","46896633113.5023","53185312942.0389","58717201041.7111","60106038403.5787","50555726234.5501","49720260589.8075","67621169165.827","62625875833.9076","63956798804.501","71553141044.9888","82744351781.0167","97387627234.8393","113143424880.155","127226102177.005","152090401421.802","130357798591.185","183480563627.391","235095130017.567","225744402474.106","218308408827.835","210820082760.734","182158299305.401","177886012771.598","204924485587.546","218580936570.606","206015217322.011","",
"IDA only","IDX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29994750736.7247","29877676555.6367","30694773960.3838","31762661736.102","33941615771.1981","42013460839.6313","44857593442.6299","46828074337.3277","48453535743.8388","48985404894.0686","54175422034.9814","55917879771.2835","60984068838.5103","66272937422.2931","82822811590.4437","97717108327.3525","116240569673.413","140663240754.896","167505321281.096","150137131415.561","189148130179.8","217556803665.251","227623085412.092","240241517585.773","258906439216.686","242877900468.464","246233507038.542","278910654776.499","306003570589.053","318379644485.222","",
"Isle of Man","IMN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1652701652.70165","1688401688.40169","1757701757.70176","2072702072.70207","2104202104.2021","1969760604.7879","1900000000","2022666666.66667","2144000000","2170666666.66667","2361333333.33333","2469898946.46313","2878172457.50653","3599135190.13099","4808415667.78675","5560820024.49904","6868196413.18819","7754744525.54745","8670273695.49852","10326383041.9494","11439539833.7726","11485654131.2966","12009388988.7104","12741342694.5045","13330753440.7915","12217464494.0919","12937864153.5995","15638662913.9839","17899797605.808","20770717303.6297","22639774911.5525","22943398073.2995","25486060890.6036","27466578243.4169","32361287610.239","39068859788.0594","40803024157.2021","44459245982.728","46426482685.1663","52544410650.2485","60878396865.5263","60963525504.4702","73452725999.4092","90838365703.7158","126647719432.562","160837835640.201","199973922363.783","253077318576.18","288902151603.701","273751836387.128","375353472834.938","447383950836.263","448400543291.471","472180427427.899","468346037554.217","416787832621.795","439642787829.415","498258560860.568","538635201541.368","536558156026.587","",
"Not classified","INX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1454713286.71329","1647964354.15868","1954551730.92054","2545049971.05923","3009301786.04309","3624898432.05575","3914805830.73875","4973659019.09603","6547734068.25732","8154123307.54352","9647829098.55964","8965732538.97832","9241996199.41874","9750543799.54977","10718900034.1472","11493861081.0361","14098607778.7198","17787862827.7154","20998869466.1068","23122497153.7002","26973256089.6183","27672816453.2894","32659491491.3574","33215376671.706","38803597408.7161","50831600378.7879","56772634198.5887","63903020893.0277","76059819558.1474","85474947901.1293","94350575732.4489","104034596510.067","115762642668.925","132827528668.172","156134966352.123","168438063922.398","183349585121.064","218046241582.261","231348890288.56","220333632814.671","228856072932.63","246474987998.536","235146136455.154","247284126236.368","284384975639.34","355527858356.201","363078143483.406","406295321866.154","468110564614.386","492852235259.607","",
"Iran, Islamic Rep.","IRN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","581541416.50165","607915176.237624","680443017.821782","755608234.983498","882202285.148515","1000884205.94059","1106379247.52475","1306819827.06271","1507260405.28053","1756492440.92409","2026823485.14851","3172763372.93729","3936283735.9736","9056140483.72579","21889677076.525","21091425210.5155","25319975895.6546","24821052416.4412","18308804922.3129","24176515151.4722","12961626484.1076","12431487008.1348","21524982662.3407","22725836919.3378","18359078549.9772","16006784597.5859","7802605538.86349","12271835669.726","8964962592.00989","11841502481.8584","16573631049.4271","","","16197325830.8709","20321213940.5656","20900063457.4499","24315730858.1923","19682874297.9673","13986840980.1622","21963669399.3289","23526115003.4898","24491811633.614","31402849782.6087","37814191933.2181","48018138114.7989","68684788609.2606","79540915795.9865","100918493002.571","109587110082.557","94569965268.7354","118779370294.377","148867191175.972","144500154947.958","123735346887.803","100127507580.848","76002457206.4175","93645165888.9834","111078807863.564","","","",
"Iraq","IRQ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1225147017.64212","1687411598.30269","1519074797.23641","2378672829.31661","7029800203.1832","7042668472.73959","10185912631.2225","11148662377.2435","13467998645.4453","23617676938.7064","33905858449.0349","12149678293.2611","11224455611.3903","9994853650.69154","12011257639.1123","12141202959.1509","7776777098.74558","13146027661.6275","12305242843.358","14418140881.3123","13848182695.4005","","","","","","","","","","","","","","20610853097.199","27149419157.6087","33242357811.5201","40777440220.0217","66238928162.0152","43994500000","54598900000","82505400000","96898668089.2191","93100000000","97000000000","62728271351.4641","56139715352.4535","74196331075.5499","98608439243.1472","86798267794.9239","",
"Iceland","ISL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","233403409.090909","247179204.545455","289636528.438704","404493176.5228","468893646.823412","461359336.369551","568048141.845529","716305576.507266","903769171.185128","1066704083.94782","1182341337.33533","1191331330.8048","1016617860.17893","1081525778.09265","1072642408.42817","1183251878.56711","1516684742.67836","1864331471.77148","1910725645.13879","1873815600.13885","2144153354.79155","2130770641.54871","2113685362.46718","2007806087.58165","2251420702.7296","2493202373.72028","2658457142.85714","2689823907.71787","2871531720.74303","2915176783.6727","2899576890.20047","3040593605.72176","3302574885.69381","3728058130.076","4480162918.1228","5111368384.78479","5305963961.24252","7104605058.15315","7274936299.78658","6403939044.01869","7113368298.67962","8301011806.68896","8100784829.7181","8576815577.60995","9149131983.07618","9008379951.03391","9822037167.00344","11290680190.5003","12229403878.8095","10962010845.0443","",
"Israel","ISR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1532000000","1597000000","2141500000","2674000000","3731250000","3693333333.33333","4200625000","5575500000","6456823529.41177","7612560000","8973470588.23529","9198587719.29824","8632234567.90124","8851987544.48399","9629545702.59209","10198922894.2234","11178268113.9938","13255986015.3016","14621717555.8196","15659559382.1749","17523657623.2517","17213774867.2722","19669420641.6982","21077097311.0491","23954773205.8052","27571480755.8197","29755302816.6808","31990781005.3922","33140443672.5349","38228132473.3676","47072572535.7467","40928026250.0892","39832200599.4343","43969829384.5107","52997322623.8286","58113510261.3811","62817900264.8234","72404274482.1207","83127647714.6042","68854614347.8371","81250877580.0854","92365862638.1878","92461158743.3595","98534149105.3358","99559381485.0786","93564341151.7517","94710242412.144","101328343214.387","109123703377.656","","",
"Italy","ITA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","17194741325.8984","19424023096.1298","23697033864.5418","28263781135.8353","36967363501.042","42652567319.0985","45043912770.4117","55073253675.6638","68300726899.384","88125533908.1799","96339527243.9521","93313281723.7268","90239862562.6342","90083429755.2269","91976627947.9832","95474838150.289","119777358098.454","144899857783.089","156726915798.869","171957047699.69","215684612475.76","212306182456.688","230753561194.03","217241820598.007","240410653818.444","289818376322.358","311106537834.107","299911323328.786","305612133377.941","290478798210.1","293137645107.794","299327248322.148","310148691887.822","366810496613.995","432951701018.128","456971272229.822","509838539706.436","604759102107.857","644399443386.553","490819811058.627","535084697851.79","615914456420.621","592296659208.263","613128022773.867","628498583012.693","545555493736.337","550131830748.184","602933211569.648","656009247319.137","632507240094.901","",
"Jamaica","JAM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","232379252.414952","249069438.611228","256772644.547109","282449951.00098","300424051.51897","323533529.329413","410751784.964301","413835956.917978","399255970.238809","437897515.900636","466818672.74691","520773294.908742","614592833.876222","601285460.992908","847321526.784732","1008689913.10087","861511384.886151","967330326.696733","1072383782.63638","1207842248.41342","1368305770.74211","1405804423.48715","1252890928.48322","1291947003.4158","1319189408.54215","1173209045.4431","1345412391.83614","1531795068.07371","1670334930.58339","1921108571.52804","2207168708.24053","2044050810.1473","2198847359.72162","2382795698.92473","3010844097.32652","3352842998.58557","3334013422.81879","3399380456.20952","3367967257.84447","3455357142.85714","3485422469.82358","3264084201.38889","3175999175.93737","3441463835.66373","3811085751.54874","3952160000","4776418816.38847","5096320973.34878","5738046907.1458","4160817852.28817","4142696749.05185","4386641596.86123","4469328381.58509","4361405965.66263","4344149024.87504","4245565949.50149","4478412406.57101","5132360928.22619","5964662473.85962","6247130490.78066","",
